date,open,high,low,close,volume,amount
2021-04-26,3484.1072,3497.1208,3438.5724,3441.1658,27697077100,388161675553.7000
2021-04-27,3440.0911,3443.8538,3417.2647,3442.6111,25303239300,327046020017.7000
2021-04-28,3432.1612,3457.0683,3423.3250,3457.0683,24738112000,349669207298.3000
2021-04-29,3458.0819,3478.2278,3447.5878,3474.9011,27663138700,371611589910.9000
2021-04-30,3468.3022,3469.0872,3426.9023,3446.8564,31266035400,401442334677.1000
2021-05-06,3446.0743,3471.2396,3426.8487,3441.2826,31042419200,400525169566.4000
2021-05-07,3446.4070,3457.8924,3416.7755,3418.8741,35378538900,411078841642.7000
2021-05-10,3423.5896,3429.7359,3401.9346,3427.9909,37417088400,399717549009.4000
2021-05-11,3406.5980,3448.0959,3384.6966,3441.8454,35093411200,390326273819.7000
2021-05-12,3429.7544,3466.3708,3428.3944,3462.7513,31144454700,343860406432.6000
2021-05-13,3432.1380,3448.0169,3418.3846,3429.5361,31932532700,356376917818.6000
2021-05-14,3436.0919,3490.6437,3422.5649,3490.3762,33698230900,411116942849.1000
2021-05-17,3490.4091,3530.5055,3490.1438,3517.6158,32213596900,424476783398.0000
2021-05-18,3520.6488,3529.0144,3510.8620,3529.0144,27130855800,336028774653.5000
2021-05-19,3521.1097,3521.1097,3503.8151,3510.9647,27832111700,349973152293.4000
2021-05-20,3500.8773,3517.7399,3486.0662,3506.9444,32600933300,390355321486.4000
2021-05-21,3510.8353,3518.3769,3479.6744,3486.5569,28382628500,356025931292.5000
2021-05-24,3486.2711,3498.3037,3469.8746,3497.2821,28950924200,367181627934.0000
2021-05-25,3502.5390,3584.5774,3502.4429,3581.3418,34124112700,472213531433.2000
2021-05-26,3586.8388,3603.4881,3585.3695,3593.3570,34198028800,455831256660.6000
2021-05-27,3585.7337,3626.3584,3579.2601,3608.8507,30955148600,429004239270.6000
2021-05-28,3610.7668,3622.1801,3582.3580,3600.7844,34920883000,452445031965.2000
2021-05-31,3600.0702,3615.6568,3580.6524,3615.4773,33152377000,449694380975.5000
2021-06-01,3608.5978,3626.0737,3581.9115,3624.7138,35281141300,471663104796.7000
2021-06-02,3626.3283,3629.2896,3584.5955,3597.1379,34855842000,454678066375.6000
2021-06-03,3595.4215,3618.5067,3584.2054,3584.2121,35423303100,443506527329.2000
2021-06-04,3565.4716,3618.8001,3561.8907,3591.8447,33089303800,435280519932.9000
2021-06-07,3597.1413,3600.3759,3581.8988,3599.5410,30371867700,432219952222.2000
2021-06-08,3598.7527,3621.5227,3563.2503,3580.1063,30449147000,443161808007.8000
2021-06-09,3576.8015,3598.7082,3572.6364,3591.3965,29832329600,403236322753.9000
2021-06-10,3587.5282,3624.3433,3584.1332,3610.8590,31817480800,442117285383.9000
2021-06-11,3614.1134,3614.4038,3587.1491,3589.7481,36055497000,495372693064.5000
2021-06-15,3587.4658,3592.9465,3547.1870,3556.5590,34916856600,444719204218.3000
2021-06-16,3556.7139,3561.0921,3513.5592,3518.3292,31259730600,410609314681.0000
2021-06-17,3508.3170,3534.1976,3507.3535,3525.6042,27722991800,388761041679.4000
2021-06-18,3520.4966,3535.6221,3503.1833,3525.0968,29670858500,446297401403.1000
2021-06-21,3515.5006,3540.2959,3504.0075,3529.1826,28089827700,426562789148.1000
2021-06-22,3539.7876,3560.1946,3536.8120,3557.4120,30753639900,437092259173.4000
2021-06-23,3559.3988,3577.4661,3549.8482,3566.2199,31070951800,470347635637.0000
2021-06-24,3568.5758,3570.4874,3548.8161,3566.6539,33544075400,461273595569.7000
2021-06-25,3567.3772,3614.2981,3564.5199,3607.5618,34608783200,483898970868.6000
2021-06-28,3612.2469,3614.3574,3594.2174,3606.3722,32127497400,456029594401.3000
2021-06-29,3601.6772,3601.8265,3570.5253,3573.1779,30607117800,440898705225.1000
2021-06-30,3572.6236,3594.1185,3569.5010,3591.1970,26816281800,414698378933.5000
2021-07-01,3600.5464,3607.7049,3573.9374,3588.7816,29188319200,450639036987.4000
2021-07-02,3569.8919,3569.8919,3514.3386,3518.7595,29194554800,452263194296.0000
2021-07-05,3516.9228,3534.3222,3510.5781,3534.3222,28809483700,445431942146.6000
2021-07-06,3533.1304,3538.3470,3496.9276,3530.2589,31407021100,492886901185.7000
2021-07-07,3508.5901,3557.8790,3504.4723,3553.7155,31883918900,457607653225.2000
2021-07-08,3557.2177,3558.6772,3521.0579,3525.5039,35087785700,526858672969.7000
2021-07-09,3512.2334,3529.3098,3485.0543,3524.0881,34988431700,493020839328.1000
2021-07-12,3545.1977,3565.0321,3527.3927,3547.8362,40363955800,564759282705.9000
2021-07-13,3547.5897,3567.4813,3542.8154,3566.5225,36241671100,511917230695.4000
2021-07-14,3560.8281,3560.8281,3525.4938,3528.5011,37222172200,507716415421.5000
2021-07-15,3519.0630,3565.9347,3514.2580,3564.5902,36325916400,507481841307.9000
2021-07-16,3559.5260,3565.9992,3537.7288,3539.3038,36601477900,518640630071.4000
2021-07-19,3530.4932,3544.8793,3506.3423,3539.1225,33676094600,486952459447.0000
2021-07-20,3515.0718,3538.6361,3509.1916,3536.7905,29378059400,422649888643.3000
2021-07-21,3543.0534,3569.0898,3543.0534,3562.6611,33897874800,517239989150.0000
2021-07-22,3563.6608,3576.4732,3558.2933,3574.7344,38106705400,566769499164.9000
2021-07-23,3571.7152,3571.8541,3541.5101,3550.3964,44642124600,604195152712.6000
2021-07-26,3538.0143,3538.0143,3424.7424,3467.4409,44288220300,639061193803.4000
2021-07-27,3467.4473,3483.8738,3380.2763,3381.1833,46907544300,702741087489.6000
2021-07-28,3355.8189,3385.5360,3312.7206,3361.5895,39582541900,564697720125.2000
2021-07-29,3403.8383,3416.6071,3382.5710,3411.7240,34456942800,539748855382.9000
2021-07-30,3398.1960,3404.8813,3370.4506,3397.3574,38144095600,568820969728.0000
2021-08-02,3385.6902,3464.2914,3367.6430,3464.2854,43292787100,657885783920.1000
2021-08-03,3446.7841,3470.6571,3435.4619,3447.9914,40069808100,603419198485.3000
2021-08-04,3442.9368,3477.5972,3440.7835,3477.2186,34874421800,546820755983.3000
2021-08-05,3461.7185,3486.1572,3449.3885,3466.5491,34843692200,540401110891.4000
2021-08-06,3465.4842,3466.3904,3436.9317,3458.2277,33682440000,516406643135.9000
2021-08-09,3441.7502,3502.8410,3438.7030,3494.6348,34991009400,539498929566.9000
2021-08-10,3488.6642,3529.9309,3477.0641,3529.9309,34511299200,553440311801.5000
2021-08-11,3527.1093,3544.0941,3524.0444,3532.6213,38378355400,541942732599.5000
2021-08-12,3522.7238,3538.3960,3513.4457,3524.7374,38107459300,538163449854.1000
2021-08-13,3514.4671,3540.0799,3500.7995,3516.2989,37818728200,532907854295.3000
2021-08-16,3514.3445,3537.8500,3510.8976,3517.3447,39109972100,535458941417.3000
2021-08-17,3512.1090,3531.7249,3438.1233,3446.9760,42288580400,570430624019.0000
2021-08-18,3442.3472,3487.4364,3437.6908,3485.2859,38920375600,535463068065.5000
2021-08-19,3475.2980,3480.4598,3446.0146,3465.5546,38238303100,537926524371.7000
2021-08-20,3442.5062,3453.1531,3394.9723,3427.3338,39113691800,552667602551.7000
2021-08-23,3436.7963,3481.2543,3436.6706,3477.1321,38472744000,564308155513.8000
2021-08-24,3482.2658,3522.6973,3481.1409,3514.4710,43023646300,616084137941.8000
2021-08-25,3517.9151,3540.3948,3510.0664,3540.3837,45004701900,598611868655.4000
2021-08-26,3537.3139,3537.3155,3499.4529,3501.6643,50290314700,622393475972.1000
2021-08-27,3494.4176,3530.1927,3493.3750,3522.1567,45534590600,595518692637.8000
2021-08-30,3535.0727,3539.4940,3512.9929,3528.1512,51278571600,699116242830.1000
2021-08-31,3519.0245,3543.9402,3496.3891,3543.9402,52420505600,703504818921.0000
2021-09-01,3543.8663,3582.3236,3514.6744,3567.1008,66727630500,842528984364.2000
2021-09-02,3559.9025,3597.3656,3557.6769,3597.0426,57268403900,691113292774.5000
2021-09-03,3602.7421,3613.9480,3569.3989,3581.7344,61453235300,743840780596.8000
2021-09-06,3580.1413,3626.2865,3580.1413,3621.8593,52171327600,654085732918.6000
2021-09-07,3621.7099,3681.9254,3615.1444,3676.5866,54772187500,658867924825.1000
2021-09-08,3673.4023,3695.3204,3660.9998,3675.1865,58643619300,674348482657.3000
2021-09-09,3666.8246,3693.4499,3662.1633,3693.1296,60481033000,679465424376.3000
2021-09-10,3691.1856,3722.8732,3681.6415,3703.1103,63520043300,759084638082.2000
2021-09-13,3699.2534,3716.8315,3692.8157,3715.3723,55748401900,696192354652.1000
2021-09-14,3709.6336,3723.8451,3655.6341,3662.6015,56495238600,693778088251.5000
2021-09-15,3651.1583,3677.5265,3638.3225,3656.2232,47497000100,604231544087.7000
2021-09-16,3664.8410,3677.9198,3606.7276,3607.0922,54674147400,673955340424.8000
2021-09-17,3595.2715,3620.9575,3569.2707,3613.9663,51685021000,628834394261.2000
2021-09-22,3563.2074,3629.4539,3560.5033,3628.4897,47229605300,559874729606.3000
2021-09-23,3651.2661,3670.9542,3632.2822,3642.2204,53499548600,633218929071.3000
2021-09-24,3637.8677,3651.4294,3607.7919,3613.0673,50730477200,606788609082.6000
2021-09-27,3625.9597,3640.8077,3559.9154,3582.8307,51080279500,640673648233.4000
2021-09-28,3577.8859,3610.9170,3568.8189,3602.2184,44416880700,500081996059.9000
2021-09-29,3573.5178,3573.5178,3518.0477,3536.2944,45251115100,511106926314.6000
2021-09-30,3541.9283,3572.4259,3541.9283,3568.1668,39562962600,445734703143.3000
2021-10-08,3609.0874,3612.5539,3571.7338,3592.1666,40716114800,492964826434.7000
2021-10-11,3600.3569,3614.6988,3586.7487,3591.7087,39436115900,468673831444.8000
2021-10-12,3581.2967,3583.6391,3515.1408,3546.9362,40539374800,461983492101.9000
2021-10-13,3543.4918,3569.1332,3515.6481,3561.7623,32505066700,405020008806.9000
2021-10-14,3555.1085,3569.6864,3547.1820,3558.2795,29496919600,377519263093.5000
2021-10-15,3551.9874,3578.7661,3542.6932,3572.3662,32029298400,425924720863.9000
2021-10-18,3571.0482,3571.0482,3539.4779,3568.1379,34095061600,455787893424.6000
2021-10-19,3562.2955,3596.7875,3560.6221,3593.1533,33419765200,440181531800.2000
2021-10-20,3583.2364,3596.0499,3574.2957,3587.0009,34424500800,450482950931.8000
2021-10-21,3590.0496,3610.9602,3576.3547,3594.7831,35231086700,453571672488.3000
2021-10-22,3594.7457,3607.5776,3578.7602,3582.6036,35315720300,455441250136.4000
2021-10-25,3574.2631,3611.0908,3564.2059,3609.8626,32119681600,443961628844.7000
2021-10-26,3612.8332,3625.0156,3589.7060,3597.6377,33727829100,465179593747.4000
2021-10-27,3589.8573,3589.8573,3553.1277,3562.3052,35062094000,470777794111.8000
2021-10-28,3548.7021,3552.0419,3509.4872,3518.4166,37817166600,502982768104.7000
2021-10-29,3519.3276,3547.3361,3502.8013,3547.3361,35880937700,527231831380.4000
2021-11-01,3530.3963,3556.5900,3519.2901,3544.4795,38225132500,564100255083.6000
2021-11-02,3543.3827,3559.0478,3477.6640,3505.6283,41756317300,585519469752.3000
2021-11-03,3501.1051,3512.6089,3480.4877,3498.5368,30660766900,449115126719.8000
2021-11-04,3505.8944,3527.9517,3503.0059,3526.8657,31944082900,468829179598.2000
2021-11-05,3520.2073,3525.8723,3491.4565,3491.5677,35453356500,485823223512.6000
2021-11-08,3491.9709,3507.2744,3484.2399,3498.6308,29818372200,421968075350.8000
2021-11-09,3507.1075,3514.9512,3489.0431,3507.0018,28731598900,421200703325.6000
2021-11-10,3498.9445,3498.9445,3448.4378,3492.4616,30703070800,443112742292.4000
2021-11-11,3486.4510,3534.1991,3482.8291,3532.7858,32208795700,464803859154.0000
2021-11-12,3534.1512,3543.6480,3527.3896,3539.1002,30868335400,443398366972.6000
2021-11-15,3542.9034,3550.4438,3521.2924,3533.3026,31301761200,464065405724.2000
2021-11-16,3530.4575,3549.7654,3517.8065,3521.7867,31039990900,444700782764.8000
2021-11-17,3518.5646,3537.5125,3513.5230,3537.3662,27673567100,401552317882.5000
2021-11-18,3531.4923,3537.9758,3513.1136,3520.7106,31242692700,432898314219.4000
2021-11-19,3519.2758,3561.9127,3517.6514,3560.3734,31798997600,440593605999.1000
2021-11-22,3562.7628,3585.1876,3562.7505,3582.0797,33000938500,509123407001.0000
2021-11-23,3580.5058,3598.3749,3577.3608,3589.0894,36001159300,508083893762.4000
2021-11-24,3590.0189,3602.7354,3575.2884,3592.7025,33677524600,481020419983.3000
2021-11-25,3593.3883,3597.1478,3579.5333,3584.1788,30645151800,450558843113.7000
2021-11-26,3576.1136,3576.1136,3554.8798,3564.0894,30100006600,434625236058.4000
2021-11-29,3528.6720,3563.6770,3526.3551,3562.6968,33361833100,490038170242.3000
2021-11-30,3570.7468,3582.1150,3546.3618,3563.8872,34918793800,493605518047.7000
2021-12-01,3561.8860,3576.8853,3558.6910,3576.8853,32987351700,467522790618.6000
2021-12-02,3573.2468,3586.8670,3567.1370,3573.8358,35404152400,468424828237.9000
2021-12-03,3576.4496,3608.4698,3573.2135,3607.4322,37755104800,493565554762.0000
2021-12-06,3615.2356,3626.1257,3586.8052,3589.3061,41867674300,528229670826.2000
2021-12-07,3611.2170,3614.2228,3572.5688,3595.0882,40384259400,524119459396.5000
2021-12-08,3602.8240,3637.7150,3591.9857,3637.5675,36103665700,486034352141.6000
2021-12-09,3641.1579,3688.3968,3638.7022,3673.0412,43191815700,568529389584.2000
2021-12-10,3654.3684,3667.8547,3651.3525,3666.3479,41998880100,556324240458.9000
2021-12-13,3686.9368,3708.9424,3678.0583,3681.0820,42409200900,574187961681.6000
2021-12-14,3669.8067,3671.6784,3654.6561,3661.5253,36217193400,487468521311.8000
2021-12-15,3655.0489,3668.4016,3645.2425,3647.6303,37747766700,481134370303.0000
2021-12-16,3648.9271,3675.0160,3644.6646,3675.0160,38132950700,465911359475.0000
2021-12-17,3670.2578,3673.6535,3631.6605,3632.3638,40848783700,491952923488.6000
2021-12-20,3620.0371,3643.9537,3589.3603,3593.6019,42385141000,491828987623.9000
2021-12-21,3591.4519,3627.0884,3591.4519,3625.1251,40818434800,428379392341.4000
2021-12-22,3632.6763,3635.8992,3616.5477,3622.6178,39482517700,432451306637.3000
2021-12-23,3625.4695,3643.5459,3618.0480,3643.3391,38292573400,449988152723.4000
2021-12-24,3645.3948,3648.9556,3612.0673,3618.0535,39034762500,476261146266.8000
2021-12-27,3613.0469,3632.1880,3601.9351,3615.9741,32923529300,407482648446.3000
2021-12-28,3619.6419,3631.0766,3607.3643,3630.1115,31620224200,408761369695.7000
2021-12-29,3630.9159,3630.9159,3596.3225,3597.0002,30513176600,410425339496.9000
2021-12-30,3596.4921,3628.9177,3595.4957,3619.1886,30783929100,413947692796.1000
2021-12-31,3626.2420,3642.8430,3624.9419,3639.7754,32968193200,433489803103.5000
2022-01-04,3649.1510,3651.8924,3610.0922,3632.3289,40502776900,510251060624.8000
2022-01-05,3628.2634,3628.2634,3583.4668,3595.1761,42390202800,538963631684.2000
2022-01-06,3581.2184,3594.4890,3559.8803,3586.0792,37154054300,474284290005.4000
2022-01-07,3588.9851,3607.2316,3577.0976,3579.5427,43630696100,502891435426.0000
2022-01-10,3572.7434,3593.5187,3555.1255,3593.5187,35622261000,443400848592.4000
2022-01-11,3589.9043,3602.1454,3562.7541,3567.4409,35976186300,441300566933.6000
2022-01-12,3578.1629,3599.4993,3572.0965,3597.4321,34313295600,435817892979.5000
2022-01-13,3601.0265,3601.0725,3555.1576,3555.2585,36936836500,457005419279.0000
2022-01-14,3544.0652,3548.4204,3519.3222,3521.2559,37693702400,463197641865.6000
2022-01-17,3522.0851,3546.0853,3519.4257,3541.6660,31288673300,438272981569.4000
2022-01-18,3541.8899,3579.3126,3531.3295,3569.9144,37714643500,470832038609.3000
2022-01-19,3567.6309,3578.7348,3541.6619,3558.1796,33323526900,420763364209.5000
2022-01-20,3556.2262,3576.2594,3540.5545,3555.0629,37950984600,459701843414.5000
2022-01-21,3546.7495,3547.0003,3514.8853,3522.5679,32653488000,417768922557.8000
2022-01-24,3508.2441,3531.6081,3500.1391,3524.1050,28026834200,358009694270.3000
2022-01-25,3509.2847,3519.8334,3433.0612,3433.0612,32735381300,383727737453.7000
2022-01-26,3442.6916,3462.1233,3417.7585,3455.6679,27512282800,338312361452.2000
2022-01-27,3456.1021,3456.3630,3392.0154,3394.2474,28060653400,346533957923.7000
2022-01-28,3407.5933,3417.0453,3356.5558,3361.4397,29085525700,353774612581.0000
2022-02-07,3407.7621,3434.0256,3407.7621,3429.5809,32048521100,357140422916.9000
2022-02-08,3428.5424,3453.1863,3390.4578,3452.6288,36609386500,387969865736.4000
2022-02-09,3450.8180,3484.7390,3444.0848,3479.9458,35024993600,393719989770.0000
2022-02-10,3481.9101,3488.8552,3464.2169,3485.9071,35566626700,404969419399.4000
2022-02-11,3472.2757,3500.1471,3459.3299,3462.9479,36135609000,426297923498.3000
2022-02-14,3451.8468,3457.2645,3415.4463,3428.8821,31527444800,361677855097.5000
2022-02-15,3428.0447,3447.4917,3421.6403,3446.0885,27555932200,341638876451.7000
2022-02-16,3457.0730,3475.0576,3453.8014,3465.8305,27499391300,325563412529.2000
2022-02-17,3464.2091,3480.9719,3454.2767,3468.0354,29726268200,355783125696.6000
2022-02-18,3451.6318,3490.7573,3447.0273,3490.7573,29514996300,327220393283.1000
2022-02-21,3488.4057,3492.1994,3471.6858,3490.6123,30154174000,345398586146.4000
2022-02-22,3473.2874,3473.3931,3437.6717,3457.1460,32627948400,387678927613.7000
2022-02-23,3458.5139,3490.7633,3458.1795,3489.1465,32560489500,415630339823.4000
2022-02-24,3474.3692,3486.9773,3400.2136,3429.9564,48835490100,569794044219.7000
2022-02-25,3445.3361,3480.1756,3440.9339,3451.4061,37754255600,441659490622.0000
2022-02-28,3450.3155,3462.3064,3425.5162,3462.3064,34583838800,413804526723.6000
2022-03-01,3471.3646,3491.1317,3465.7154,3488.8347,32600166200,412562471160.4000
2022-03-02,3478.2925,3486.6206,3466.9999,3484.1916,32936768400,380143816188.0000
2022-03-03,3495.9280,3500.2872,3473.3376,3481.1125,41259428900,443621777161.5000
2022-03-04,3459.9845,3474.8816,3437.6964,3447.6490,39352658100,430669055303.2000
2022-03-07,3438.5602,3438.5602,3360.7393,3372.8552,39358899900,458156894790.9000
2022-03-08,3372.5546,3383.6326,3287.3412,3293.5301,41592676600,485623581003.9000
2022-03-09,3303.7060,3321.4811,3147.6768,3256.3884,46628556900,519833299622.0000
2022-03-10,3312.1789,3326.5827,3291.2352,3296.0922,37833637600,466084008360.9000
2022-03-11,3259.3227,3315.6603,3217.4185,3309.7467,38406712700,458687054696.0000
2022-03-14,3271.8902,3297.7973,3223.5328,3223.5328,33796868700,418055596108.9000
2022-03-15,3192.3637,3196.9161,3063.9652,3063.9652,46503716400,508158410060.0000
2022-03-16,3107.6690,3177.7882,3023.3045,3170.7103,44466718900,522305342485.2000
2022-03-17,3215.0105,3260.1673,3202.9337,3215.0445,42081345800,532549484015.7000
2022-03-18,3207.1522,3260.7829,3197.3578,3251.0724,37303561100,428415081636.7000
2022-03-21,3255.6152,3267.4982,3223.3892,3253.6857,35422848800,421076289728.0000
2022-03-22,3249.5428,3279.1127,3239.5323,3259.8619,36119615800,402798964045.8000
2022-03-23,3264.7923,3279.8868,3251.9817,3271.0325,34987537000,405422033501.5000
2022-03-24,3256.0573,3266.8866,3236.6592,3250.2644,32900665400,390727516516.5000
2022-03-25,3247.1568,3257.1061,3211.6445,3212.2399,34002000600,389770395977.7000
2022-03-28,3185.1668,3230.2153,3159.8348,3214.5027,34499487300,374472279969.9000
2022-03-29,3216.0118,3229.1766,3196.4553,3203.9393,31627364900,363964468654.2000
2022-03-30,3217.5921,3266.5959,3216.3023,3266.5959,36675367700,413008941329.0000
2022-03-31,3256.1369,3272.0400,3246.0630,3252.2029,39843993400,428089033635.3000
2022-04-01,3234.6680,3287.2285,3226.2965,3282.7166,37821046000,405675715433.2000
2022-04-06,3269.4270,3288.1080,3255.6894,3283.4261,42964277900,433556392484.4000
2022-04-07,3267.8103,3290.2561,3236.4791,3236.6951,40262666000,398081845472.6000
2022-04-08,3239.8767,3257.0938,3208.3521,3251.8502,41382679900,414037258374.8000
2022-04-11,3239.8550,3239.8550,3156.5066,3167.1259,42416018500,435129505094.7000
2022-04-12,3165.1197,3214.5359,3140.8998,3213.3295,41832192300,422455849024.5000
2022-04-13,3199.7972,3225.4670,3183.5330,3186.8244,39115692500,398216898477.4000
2022-04-14,3203.6337,3240.0014,3200.2346,3225.6412,37124234400,401191632081.2000
2022-04-15,3210.6996,3229.8655,3200.1332,3211.2448,40784208200,413498819916.5000
2022-04-18,3185.9428,3204.0274,3166.9782,3195.5240,34736512300,366380807917.7000
2022-04-19,3192.0924,3207.8276,3174.7138,3194.0287,33994410400,362769876685.7000
2022-04-20,3189.8912,3191.8315,3142.0485,3151.0498,36204703700,373572708095.7000
2022-04-21,3138.4276,3160.8994,3069.6809,3079.8077,39193469400,396542033946.7000
2022-04-22,3058.4044,3105.6552,3049.3555,3086.9193,34200056300,348793631074.8000
2022-04-25,3034.2667,3043.8156,2928.5096,2928.5118,43360610800,427077210434.4000
2022-04-26,2930.4532,2957.6800,2878.2563,2886.4257,40161515400,395985961275.4000
2022-04-27,2866.8161,2959.1781,2863.6497,2958.2820,42306019100,422928346515.2000
2022-04-28,2945.8109,2991.5101,2936.7941,2975.4848,37537177500,388743021897.8000
2022-04-29,2986.0606,3048.4941,2968.3340,3047.0624,42393279400,440422728847.8000
2022-05-05,3044.8491,3082.2295,3042.1155,3067.7587,38307287500,409352003238.8000
2022-05-06,3011.3187,3030.6926,2992.7152,3001.5605,34326421800,346214397719.6000
2022-05-09,2990.1990,3015.9425,2983.6119,3004.1409,29206155600,299983258910.4000
2022-05-10,2965.7759,3043.7789,2957.3968,3035.8442,37066098000,384012598374.9000
2022-05-11,3035.3893,3100.8998,3034.6745,3058.7027,42399191200,472963382230.8000
2022-05-12,3044.7997,3072.1574,3032.9452,3054.9940,34444047700,368879652308.0000
2022-05-13,3068.0331,3086.0957,3059.2527,3084.2845,33173785200,340942192652.9000
2022-05-16,3100.5500,3102.5770,3063.3977,3073.7488,33810849200,348957705493.7000
2022-05-17,3076.4982,3093.6965,3057.6406,3093.6965,33035653700,351671298470.6000
2022-05-18,3095.8862,3105.8419,3071.3050,3085.9768,31503792300,338849162214.0000
2022-05-19,3046.7104,3096.9648,3042.6742,3096.9648,33660074900,360018210692.0000
2022-05-20,3107.0941,3146.5673,3107.0941,3146.5673,37233663600,415306218189.0000
2022-05-23,3150.4898,3150.5093,3127.8986,3146.8573,35337632500,381178569221.6000
2022-05-24,3149.0590,3153.1299,3070.9272,3070.9272,41631215800,438605376463.8000
2022-05-25,3070.1702,3107.6279,3069.9459,3107.4641,34225922700,342322167668.5000
2022-05-26,3111.4817,3133.2767,3079.4812,3123.1079,37030551800,377364655262.0000
2022-05-27,3135.0315,3151.0470,3112.5443,3130.2394,35946386600,372631595527.1000
2022-05-30,3141.9560,3150.8923,3123.1495,3149.0607,34936228500,376667694193.1000
2022-05-31,3149.9443,3188.6026,3142.0044,3186.4271,37452326500,432528021880.2000
2022-06-01,3179.6949,3190.6094,3160.0399,3182.1566,36566443200,402419941241.2000
2022-06-02,3170.3055,3197.2818,3163.7555,3195.4580,36177063200,413729263916.9000
2022-06-06,3196.9552,3237.0710,3181.6470,3236.3719,42202783500,517314346904.0000
2022-06-07,3235.4160,3253.0930,3222.6354,3241.7635,40220322000,482203196909.9000
2022-06-08,3245.0173,3266.6298,3216.0148,3263.7934,43418327000,508408534896.8000
2022-06-09,3259.4899,3270.5571,3223.4751,3238.9543,42272837200,468458214289.7000
2022-06-10,3214.1848,3286.6195,3210.8083,3284.8341,43986573000,504153681088.1000
2022-06-13,3256.2750,3272.9906,3229.3089,3255.5511,43857831200,511966171759.0000
2022-06-14,3224.2141,3289.1343,3195.8192,3288.9066,45038818700,513844989478.5000
2022-06-15,3289.1036,3358.5453,3288.8512,3305.4066,55058413100,621972527662.7000
2022-06-16,3306.8353,3319.6890,3277.5306,3285.3845,43322086800,506053993841.4000
2022-06-17,3265.5124,3323.2797,3262.8936,3316.7857,39530070000,497252170221.9000
2022-06-20,3315.7833,3333.9025,3292.9279,3315.4302,41346041000,527751758046.3000
2022-06-21,3313.7874,3329.3900,3279.8269,3306.7186,39445689100,471793645369.8000
2022-06-22,3309.1184,3311.0209,3266.5427,3267.2016,37552978200,440850994256.2000
2022-06-23,3269.0545,3320.1487,3262.2939,3320.1487,40061421100,474200107521.5000
2022-06-24,3324.7360,3356.7145,3322.9496,3349.7470,39081973400,509615998469.1000
2022-06-27,3364.0030,3393.3091,3364.0030,3379.1852,41411773800,541573846134.1000
2022-06-28,3377.6793,3412.1017,3358.8666,3409.2103,41205651600,525512509334.6000
2022-06-29,3399.6779,3414.6467,3358.4676,3361.5177,44057355900,561306976812.3000
2022-06-30,3358.9338,3417.0085,3358.9338,3398.6161,38124317800,510307202947.5000
2022-07-01,3400.2616,3404.0523,3378.3621,3387.6373,35048929900,458435288455.9000
2022-07-04,3381.8194,3405.6185,3364.0947,3405.4267,35773791900,489347955346.8000
2022-07-05,3411.1297,3424.8366,3372.0623,3404.0252,41169967200,516605703877.7000
2022-07-06,3391.0265,3391.0265,3333.0965,3355.3497,38463004700,487474666924.4000
2022-07-07,3353.1283,3375.8595,3332.3092,3364.3980,33440020200,438203112921.0000
2022-07-08,3380.3686,3386.3149,3354.1209,3356.0778,32292107200,421883933132.7000
2022-07-11,3341.1016,3341.1016,3297.0050,3313.5840,34266919300,424942266312.8000
2022-07-12,3307.2211,3319.2512,3277.0794,3281.4665,33460053900,410950560718.3000
2022-07-13,3279.6025,3297.0185,3266.4811,3284.2918,33184566900,394134617511.0000
2022-07-14,3277.4545,3299.2512,3261.4934,3281.7440,35592643200,431969353547.9000
2022-07-15,3261.3826,3288.9198,3228.0609,3228.0609,38015637100,460877019141.4000
2022-07-18,3235.0881,3278.4715,3226.2315,3278.1033,34834602200,423357272299.7000
2022-07-19,3278.7221,3283.9295,3256.0152,3279.4313,31565191800,396042358323.1000
2022-07-20,3291.5507,3308.3472,3287.7441,3304.7243,30151512300,383422746838.4000
2022-07-21,3297.6614,3300.5345,3272.0012,3272.0012,33235870700,420696576741.5000
2022-07-22,3276.1966,3293.6439,3246.7313,3269.9739,30069006600,383576011593.0000
2022-07-25,3269.7070,3273.1836,3243.0311,3250.3880,27124574400,348281870965.0000
2022-07-26,3254.1852,3282.4133,3246.0440,3277.4356,25946867600,334421587036.2000
2022-07-27,3271.7825,3282.5739,3265.7267,3275.7553,24913148500,339768241053.0000
2022-07-28,3287.5019,3305.7057,3277.1078,3282.5758,28805505600,395925555549.0000
2022-07-29,3282.8114,3294.8045,3246.3677,3253.2382,30733104700,410553093404.4000
2022-08-01,3246.6161,3264.3041,3225.5533,3259.9585,29220480500,399000239744.0000
2022-08-02,3231.2621,3231.2621,3155.1866,3186.2664,39417616800,475962696161.0000
2022-08-03,3188.8906,3217.5496,3159.4570,3163.6741,32488567300,455409764942.7000
2022-08-04,3179.4278,3190.9992,3155.7039,3189.0391,26089894300,371146916077.8000
2022-08-05,3195.2274,3228.8863,3184.4549,3227.0267,27468372900,414055641493.2000
2022-08-08,3218.8511,3237.9693,3214.0826,3236.9337,25426805000,392277178489.9000
2022-08-09,3235.7351,3248.7718,3227.5394,3247.4318,25960546700,391415560267.1000
2022-08-10,3242.3622,3253.1662,3217.8065,3230.0200,25758359200,390066120147.4000
2022-08-11,3243.4716,3281.6654,3237.9041,3281.6654,30060537600,427399149616.3000
2022-08-12,3275.7700,3288.2233,3272.8406,3276.8877,29993292800,403906156288.7000
